main value [Voltage (V)],secondary value [Voltage (V)],main value [Current (A)],secondary value [Current (A)],main value [Motor Speed (RPM)],secondary value [Motor Speed (RPM)],main value [Temperature],secondary value [Temperature],main value [Vibration (g)],secondary value [Vibration (g)],main value [Ambient Temp],secondary value [Ambient Temp ],main value [Humidity (%),secondary value [Humidity (%)
9,991,2,894,25,609,5,381,297,390,5,697,4,30
7,601,7,472,5,89,1,151,3,529,53,531,5,18
919,382,983,70,3,392,2,845,24,310,6,402,7,830
7,835,28,747,7,248,4,94,33,175,6,604,19,770
8,157,3,962,13,546,22,603,23,523,2,13,5,222
8,9,4,521,532,552,47,436,3,119,6,298,9,474
9,471,6,147,929,786,10,652,25,100,2,285,2,821
999,109,737,272,23,131,3,447,9,963,8,689,8,443
9,409,483,923,6,823,41,742,3,24,5,943,6,849
8,297,8,172,5,272,3,749,2,24,9,858,7,186
7,960,8,604,8,860,3,51,1,652,9,334,7,367
9,321,46,827,15,927,7,134,2,861,5,410,6,986
9,612,7,696,46,406,11,449,12,811,7,711,9,822
8,176,8,324,5,705,42,923,13,33,2,635,11,14
972,719,9,462,8,853,2,362,2,952,8,560,7,321
979,618,3,740,5,589,2,647,22,126,7,738,9,436
9,336,1,897,8,930,4,596,35,106,47,485,8,570
9,413,8,2,5,466,5,133,23,674,43,851,5,820
8,692,33,554,20,260,17,886,3,423,23,857,18,548
7,552,9,436,22,218,43,685,848,371,5,215,5,536
8,373,8,546,5,739,4,758,2,590,4,888,29,537
8,944,29,934,19,234,14,534,3,482,5,319,46,464
8,182,16,501,42,791,3,981,35,270,5,915,10,183
8,489,9,23,6,821,2,45,11,382,4,641,15,946
9,658,8,51,9,995,5,65,3,290,9,417,2,531
8,967,29,415,8,549,44,243,13,612,9,304,39,781
9,194,48,948,5,509,9,671,3,595,3,326,8,907
7,649,2,339,4,912,3,631,4,10,2,818,6,742
9,787,5,574,510,436,27,66,3,409,16,793,8,682
846,656,281,607,7,261,4,243,1,381,2,601,6,218
7,722,3,491,31,810,28,479,7,965,10,881,13,228
8,674,3,440,41,499,4,142,27,310,3,308,9,242
8,96,6,215,24,321,8,193,1,507,6,248,40,0
7,936,7,479,34,978,19,536,22,99,5,695,8,492
7,675,28,893,822,91,4,99,33,985,5,39,6,693
9,10,3,378,8,31,4,319,356,19,7,25,40,443
9,421,7,537,370,790,5,672,27,226,7,355,49,674
9,237,4,223,20,636,21,803,1,812,6,890,5,482
8,613,9,90,7,782,20,256,27,672,5,762,44,772
990,452,3,133,5,905,13,645,9,689,9,257,3,929
7,700,3,807,6,166,4,304,33,476,8,457,6,698
788,368,11,373,7,150,22,679,11,175,6,485,6,589
8,533,1,781,4,333,23,392,4,20,4,989,8,972
9,345,6,255,2,926,31,625,10,390,7,56,9,59
7,801,6,929,8,71,11,421,3,325,48,520,4,694
9,581,7,824,17,211,4,945,26,461,4,675,9,588
9,449,6,229,2,750,27,639,5,589,7,985,8,539
9,187,202,114,9,454,5,588,985,26,9,921,14,226
8,501,7,496,14,652,3,221,63,734,24,443,1,377
9,621,12,187,18,258,5,589,19,383,8,473,8,638
7,544,41,962,910,981,35,683,15,132,7,895,4,205
8,943,5,380,6,347,45,429,2,452,9,575,23,300
9,235,6,71,9,315,32,763,11,599,3,102,7,27
8,169,9,351,6,745,43,187,3,609,1,561,6,624
9,952,705,321,7,139,24,766,19,388,9,196,37,864
7,870,3,443,5,613,4,84,2,208,6,161,8,761
8,807,38,150,3,982,10,465,12,503,13,402,6,830
901,456,8,339,8,900,2,799,7,859,8,153,9,436
7,823,7,87,47,661,13,375,22,750,28,685,27,466
7,609,4,143,2,328,47,663,18,162,16,117,9,274
8,970,5,31,20,754,29,277,9,84,7,987,8,947
9,514,6,879,8,533,46,999,12,664,6,794,26,184
9,136,5,37,9,800,35,755,1,75,3,398,7,426
8,288,4,155,16,259,32,545,12,609,20,105,6,368
8,874,7,517,3,765,4,74,3,593,5,929,21,315
9,489,41,613,46,831,5,507,990,560,5,87,7,616
8,418,6,107,31,23,4,472,7,250,17,73,10,117
8,538,6,430,7,518,1,624,18,472,2,864,4,205
7,531,22,322,8,437,1,520,12,77,4,966,49,92
7,858,8,899,8,261,2,844,20,42,41,450,5,93
8,245,8,402,16,932,5,276,9,453,5,831,1,501
9,777,8,178,2,835,47,576,19,9,7,286,9,33
7,622,5,860,8,392,10,615,25,479,9,569,73,863
8,144,779,357,6,640,60,341,180,751,3,864,6,231
880,344,5,285,5,285,4,830,17,588,5,127,5,694
9,90,4,39,679,99,44,635,38,780,28,15,5,77
8,902,6,539,6,111,3,583,20,433,8,926,7,576
8,121,4,41,7,88,5,565,5,207,5,130,9,647
9,142,519,824,33,2,49,899,20,67,2,55,39,730
8,268,6,76,2,579,3,555,4,631,25,925,9,195
8,39,6,499,401,691,12,489,19,611,20,900,8,187
8,426,9,589,9,748,3,412,24,381,37,87,3,262
8,627,6,779,5,779,2,137,162,291,2,877,8,975
8,610,20,574,2,518,9,38,1,105,22,771,6,565
97,966,17,84,4,912,5,522,22,773,35,404,7,247
785,656,42,320,7,397,48,580,2,547,35,42,43,767
8,173,8,135,8,563,18,287,5,208,4,776,7,223
8,394,92,630,4,285,38,374,1,722,5,324,4,579
8,873,3,623,5,826,44,731,22,110,6,960,7,107
7,951,4,119,2,922,43,220,3,54,32,578,8,516
8,669,9,791,6,517,10,299,3,628,4,265,8,346
8,354,802,981,4,534,8,239,23,738,7,785,7,304
8,171,8,19,8,456,8,833,14,731,37,309,9,979
7,958,2,993,7,954,48,504,3,271,5,864,8,202
8,251,7,926,4,376,2,390,25,18,8,598,4,189
8,776,8,688,70,308,1,956,2,430,9,817,18,283
7,821,37,890,3,696,34,384,28,328,3,575,6,467
8,975,28,255,816,342,5,221,24,803,6,431,7,608
9,42,1,580,8,538,28,776,34,347,8,608,28,717
7,582,8,48,5,799,26,375,12,376,58,708,6,437
8,988,4,997,2,971,40,584,3,613,27,449,8,104
9,321,6,748,7,743,16,265,40,754,6,642,9,339
7,814,5,673,7,532,4,275,32,602,6,442,5,203
8,118,6,703,10,691,5,558,13,70,8,450,9,320
7,943,9,710,9,774,14,386,2,90,4,837,8,239
9,737,577,314,5,415,5,226,31,816,6,18,9,3
8,74,8,127,4,545,49,456,7,903,5,270,40,271
9,774,5,315,7,885,40,910,2,636,9,112,9,683
9,587,40,535,41,331,18,680,21,242,37,570,45,725
8,74,6,971,20,577,6,938,6,979,1,411,7,690
8,563,2,504,13,21,3,898,3,444,49,831,3,883
8,630,5,866,5,559,41,690,361,236,2,767,5,613
7,991,2,623,41,264,7,426,2,970,1,533,44,97
8,146,6,654,7,798,4,97,2,253,7,199,33,568
8,545,38,975,8,709,2,557,10,5,16,170,9,171
8,790,7,562,14,94,5,692,23,999,5,76,4,652
9,253,1,385,28,784,4,553,3,872,1,831,7,709
8,494,1,704,5,523,275,200,7,803,9,563,5,221
7,668,3,753,6,894,5,197,4,238,24,223,9,763
8,914,46,839,807,903,1,332,12,249,45,928,4,217
8,497,6,321,22,498,7,303,16,889,8,593,58,321
9,157,20,613,5,319,39,673,6,996,7,686,3,291
8,703,49,235,610,205,15,22,14,945,9,906,7,128
984,828,5,709,36,359,18,449,2,940,5,808,6,757
8,764,39,270,8,600,3,203,8,180,29,558,9,889
8,690,8,452,24,812,41,82,18,339,9,488,19,518
7,555,7,492,26,692,5,25,32,271,9,575,6,572
8,100,7,318,4,499,5,669,1,94,4,773,23,805
9,979,7,246,9,939,5,574,318,460,7,928,6,149
9,565,6,902,24,39,38,713,24,544,6,8,5,214
7,500,35,743,5,307,6,320,25,553,6,362,4,70
8,796,6,6,6,654,5,460,15,230,3,87,15,689
8,863,9,211,5,934,4,423,2,134,40,643,25,577
7,983,15,753,787,770,4,424,2,116,44,913,35,460
9,402,14,465,7,24,2,566,3,127,24,642,5,703
7,847,36,498,3,889,2,607,1,644,7,537,9,791
9,322,5,717,32,238,2,988,17,937,36,891,3,216
917,164,3,492,8,246,3,766,8,327,7,214,47,790
7,856,6,511,20,903,35,148,3,320,4,22,10,775
8,483,27,171,983,886,4,761,10,993,3,2,36,619
9,851,9,817,5,763,5,680,1,36,7,69,9,574
8,363,20,661,7,263,22,400,2,743,9,478,4,125
7,537,5,389,6,359,11,581,19,863,9,855,6,274
7,627,24,437,7,542,4,771,32,725,9,363,7,848
790,370,4,592,8,217,24,687,27,967,4,179,19,785
8,662,2,117,5,816,33,211,3,472,8,332,6,38
8,648,7,814,9,278,41,885,10,578,9,573,9,926
9,344,20,936,40,594,4,0,1,562,8,298,4,388
8,554,5,185,9,274,33,347,14,782,3,328,30,14
8,850,38,529,42,657,29,900,14,458,6,235,37,587
9,943,184,899,21,964,20,284,15,759,27,410,3,40
9,910,5,943,16,82,5,257,5,385,2,878,1,292
9,191,9,664,7,473,34,52,23,74,9,386,41,744
8,750,3,32,38,22,56,295,6,498,18,972,9,642
8,69,9,228,13,453,10,931,2,205,5,224,8,606
8,947,6,42,1,78,267,555,20,870,6,101,5,787
7,980,7,0,15,143,42,684,3,511,2,795,3,126
8,544,8,932,9,758,4,574,2,829,7,672,4,281
9,661,7,924,2,173,30,462,14,84,12,920,29,685
9,222,5,976,42,535,24,946,11,316,29,328,9,377
923,114,31,862,3,989,2,51,8,241,9,543,5,555
9,411,8,518,818,403,15,659,3,981,14,221,11,93
9,605,6,833,4,348,29,126,31,723,13,886,2,446
8,740,5,891,49,399,10,150,10,402,7,862,23,994
8,626,6,710,7,913,5,62,173,763,5,927,7,112
9,169,9,334,23,696,10,241,1,842,22,782,3,344
9,915,8,625,4,889,18,336,3,622,17,557,8,106
8,559,843,218,18,503,15,381,2,24,39,240,7,284
803,453,420,526,23,780,5,982,35,608,8,953,9,840
8,421,8,609,5,428,3,172,7,353,8,561,4,476
909,648,669,768,46,193,5,402,34,684,9,652,1,418
7,874,8,161,4,695,4,592,2,167,3,436,7,370
750,421,389,752,6,874,29,802,17,713,5,192,4,296
8,856,1,556,15,852,5,90,9,312,7,709,8,454
9,317,35,553,4,642,48,143,29,618,5,850,5,787
7,639,4,457,3,640,38,985,28,759,8,338,5,640
9,852,49,886,8,700,3,709,3,225,7,64,15,301
8,560,3,9,8,460,5,649,23,652,40,527,2,886
9,433,14,77,21,415,8,30,8,71,6,465,9,279
7,813,8,298,8,596,41,241,36,119,39,562,12,387
7,727,9,781,6,276,12,335,21,639,8,954,10,730
8,392,6,576,3,264,1,443,9,434,6,908,5,197
8,854,26,436,19,516,18,386,17,494,20,312,41,949
8,607,7,145,7,424,30,967,1,986,29,396,29,445
890,553,6,955,49,242,36,8,29,504,39,175,10,637
8,79,8,952,16,815,3,992,3,381,7,364,7,227
8,891,220,69,7,246,1,65,14,536,4,430,5,749
8,833,49,361,7,672,15,246,33,140,6,741,98,398
8,389,49,154,6,974,20,635,20,708,15,154,30,305
7,849,2,958,3,388,18,524,29,945,3,917,7,564
7,918,5,883,712,987,18,560,19,23,2,776,6,351
9,814,9,838,4,141,4,692,2,354,1,475,12,80
9,106,5,919,6,999,9,300,332,197,5,17,49,391
8,255,740,690,7,208,6,132,8,555,40,882,23,653
8,523,6,201,4,503,3,758,19,566,5,661,21,866
7,543,5,207,10,893,5,3,26,387,4,392,5,728
9,189,4,87,8,192,3,905,16,560,5,7,17,338
9,911,9,321,29,471,39,34,28,699,7,818,9,163
9,783,19,505,4,33,16,656,14,429,5,545,6,344
9,908,8,304,9,80,3,811,12,598,5,492,7,342
9,330,6,563,3,603,16,736,2,671,36,809,5,732
9,293,25,503,5,728,2,756,6,466,6,397,7,207
8,415,5,480,44,246,37,7,34,63,2,754,1,422
77,791,42,431,45,551,3,726,11,825,26,760,2,355
9,203,9,177,1,748,31,413,3,274,33,552,4,426
819,624,24,862,5,254,3,672,316,119,34,497,20,940
8,738,12,350,2,660,18,938,28,532,7,470,12,287
9,867,6,531,82,926,3,471,18,369,6,936,42,191
8,565,8,154,7,528,9,206,22,591,8,269,5,934
9,451,11,580,9,103,10,668,19,759,4,36,6,750
900,16,38,59,9,373,38,974,3,537,15,391,24,758
8,398,8,740,3,560,13,363,1,687,14,27,8,718
8,707,35,115,20,996,18,292,3,487,4,50,2,772
8,352,4,180,2,943,5,506,21,351,9,289,5,285
8,71,45,3,5,809,13,424,25,81,6,160,13,679
7,879,6,812,19,668,18,192,18,739,40,733,7,878
7,877,5,100,8,611,8,58,5,872,21,596,6,566
8,140,4,521,4,846,37,797,28,987,9,995,8,414
8,32,6,38,16,966,41,117,26,921,8,479,1,410
996,71,28,309,8,942,3,427,7,42,13,664,6,225
8,232,9,247,12,818,38,875,2,960,38,649,7,911
9,127,7,906,2,895,3,5,33,283,3,907,3,583
809,753,37,3,35,718,25,219,18,928,6,582,11,434
8,577,48,0,4,361,5,633,21,82,5,641,5,405
7,682,3,22,7,761,26,665,3,633,6,231,41,375
8,482,573,87,6,55,8,60,8,711,7,39,3,764
9,305,750,252,8,652,21,341,30,281,9,868,6,504
8,402,3,788,42,904,4,149,2,231,49,88,8,143
797,477,3,453,4,725,4,414,10,364,7,6,1,609
9,83,5,195,5,610,6,328,16,441,6,431,9,294
9,57,26,342,1,319,28,548,16,592,6,139,9,857
8,172,21,820,32,139,2,509,4,518,7,683,1,368
8,597,40,971,9,781,5,677,11,763,8,204,6,233
7,643,1,905,13,732,14,998,10,402,1,406,42,22
9,177,7,391,6,721,9,743,1,336,9,205,5,982
8,581,9,501,5,344,1,881,24,277,6,143,49,571
9,566,6,970,3,288,42,481,2,624,5,14,7,331
8,123,6,685,6,976,2,983,15,649,0,0,9,34
9,846,9,312,7,332,12,167,1,347,5,399,3,916
9,685,865,623,6,286,2,780,26,178,42,344,5,702
8,867,21,675,7,215,182,130,25,486,3,822,12,681
7,524,3,269,5,488,12,117,7,294,9,917,7,721
7,798,14,347,27,302,12,913,2,570,5,624,7,598
7,954,9,566,47,967,11,291,3,523,33,901,3,683
9,38,16,959,8,153,1,661,11,540,9,92,48,593
8,959,6,315,11,926,2,664,28,997,7,285,8,301
7,687,15,70,39,965,3,678,2,797,9,639,9,372
9,755,34,288,40,103,44,689,15,796,21,599,4,584
8,73,4,485,9,647,39,352,18,169,3,754,7,936
9,369,41,556,5,568,5,7,3,451,46,496,3,274
935,439,3,510,4,783,9,318,33,703,8,271,43,399
8,530,5,490,7,748,5,684,14,58,7,842,9,986
9,981,3,18,3,961,21,232,3,165,6,649,31,943
830,813,6,414,8,474,4,129,3,153,4,593,9,334
8,228,6,786,3,133,19,285,19,543,8,108,9,886
751,661,4,163,6,273,4,903,10,350,2,833,8,230
7,652,3,174,1,760,18,764,14,306,9,372,8,951
9,205,21,238,8,836,5,162,16,212,5,342,7,536
8,289,4,376,9,776,2,753,3,497,15,866,2,394
9,219,811,919,15,105,1,784,18,478,5,718,8,357
8,574,8,473,9,226,5,163,8,946,9,648,9,437
7,800,5,115,769,757,36,473,27,698,31,604,17,446
8,160,2,343,550,391,5,339,3,381,7,284,3,434
7,598,5,996,17,262,3,594,21,469,11,799,2,61
7,682,9,442,83,564,2,561,16,430,8,505,58,291
9,43,5,29,36,783,26,0,3,83,6,378,16,890
9,555,1,570,8,812,8,900,3,6,1,580,5,941
9,693,9,429,4,174,2,936,35,356,4,826,11,457
9,555,7,481,7,536,3,508,760,441,37,54,7,164
7,699,23,463,6,766,3,151,780,387,5,527,36,662
8,524,466,553,857,459,43,785,1,558,5,656,8,322
8,353,5,300,2,881,5,115,3,330,15,817,31,476
7,638,18,599,5,33,8,691,23,685,5,448,33,352
870,374,2,657,7,367,23,531,21,724,6,734,1,682
9,160,3,209,7,737,15,794,24,784,8,416,7,281
9,148,252,46,34,405,7,319,3,624,9,533,12,455
8,269,8,878,8,485,2,103,2,682,9,610,12,399
8,822,9,562,1,909,30,38,7,925,43,169,3,484
9,617,22,827,26,309,6,754,18,285,8,429,7,282
9,668,37,595,9,808,2,69,21,579,3,599,10,584
8,121,9,537,4,447,16,663,1,503,6,874,20,28
9,33,7,865,9,114,32,687,3,614,54,488,9,673
9,180,6,591,6,531,22,607,55,418,11,328,7,111
8,721,692,403,4,669,3,473,16,182,6,85,3,942
9,976,2,511,5,874,14,315,189,195,7,510,49,151
9,163,6,943,7,728,5,273,17,157,33,119,7,299
9,869,5,244,6,849,41,942,18,233,19,496,3,386
8,38,802,885,6,910,5,562,2,697,3,748,22,951
7,727,7,10,4,739,29,707,3,117,9,476,9,951
8,302,30,213,8,464,4,973,3,522,2,335,8,892
9,357,4,825,4,54,19,716,10,996,2,588,19,62
7,936,8,137,3,274,41,5,33,806,5,783,26,713
8,423,48,321,936,593,2,738,17,309,6,949,8,384
915,363,7,687,7,442,2,509,9,748,17,281,46,651
766,741,1,624,3,24,4,441,1,561,6,951,4,932
7,775,40,814,378,974,11,617,127,920,23,69,8,344
7,727,17,852,1,629,5,710,11,113,8,803,6,896
8,472,3,305,9,627,5,556,245,168,9,654,8,599
8,743,6,284,9,297,4,66,17,921,6,5,32,467
7,600,44,897,8,511,35,319,2,346,8,85,9,345
9,694,9,907,5,601,19,483,2,917,4,485,8,53
9,899,8,553,8,229,24,416,3,52,6,313,7,60
7,693,9,17,6,174,15,113,917,967,2,755,4,423
8,433,2,984,12,787,18,616,2,398,23,137,5,755
8,456,5,831,9,977,2,879,583,424,19,177,6,32
9,60,7,428,25,545,4,512,2,679,18,994,6,103
9,943,20,620,8,367,26,209,19,677,3,145,19,801
7,649,31,175,7,68,10,155,11,459,27,210,7,56
9,590,5,637,728,704,9,788,13,63,57,634,3,573
7,769,9,407,8,258,24,512,1,717,12,579,9,149
9,596,3,188,2,554,4,135,32,525,5,99,8,18
9,892,7,43,8,822,3,63,24,960,47,978,8,394
897,97,6,191,7,781,30,652,2,457,31,228,3,991
8,795,4,786,6,477,5,356,359,104,6,997,5,483
9,639,4,88,2,998,1,893,27,567,7,805,7,970
8,753,31,336,5,148,27,773,9,950,9,634,9,805
9,918,8,65,9,143,2,739,28,959,5,439,6,75
8,839,6,892,7,69,14,967,28,864,6,478,3,532
7,705,7,976,1,512,38,956,1,464,6,21,9,943
95,210,5,749,603,766,5,335,18,893,12,643,9,347
828,163,8,6,13,891,12,416,31,54,29,707,5,39
8,932,6,35,8,658,29,339,20,909,7,171,7,120
8,436,5,112,552,890,13,11,34,427,22,907,5,300
8,365,6,778,9,33,17,13,3,515,22,20,3,2
8,883,6,572,7,909,36,900,9,342,5,471,8,792
9,432,26,775,8,542,35,320,2,173,41,553,14,944
986,487,5,413,7,732,17,773,33,306,7,412,25,759
7,996,7,697,8,203,12,886,55,619,19,310,14,272
8,20,4,63,6,26,3,586,34,261,8,909,5,114
794,236,5,906,8,429,5,359,10,923,9,808,13,761
7,669,7,699,3,790,3,793,3,531,10,198,4,781
9,428,8,240,22,268,5,379,23,771,59,428,9,296
804,139,18,31,7,961,60,368,3,563,9,812,9,738
9,647,44,657,8,367,46,825,10,518,7,895,9,96
9,211,4,731,9,351,15,516,34,379,5,150,40,52
9,390,4,774,9,338,8,316,3,72,2,911,4,583
9,683,2,941,2,687,46,430,20,636,23,486,5,259
8,11,4,552,6,885,14,982,2,528,5,140,13,950
9,543,7,128,8,593,242,128,7,43,6,758,5,981
9,746,4,125,7,173,46,983,2,28,8,7,6,155
9,950,9,395,49,38,33,797,11,699,8,967,1,680
9,129,4,478,24,77,4,83,26,377,9,571,3,459
8,487,540,529,7,635,2,808,642,818,4,615,6,974
9,965,42,39,4,345,2,673,3,312,8,180,6,711
787,110,8,879,18,667,25,985,3,469,5,142,9,146
8,884,6,796,8,440,3,55,21,928,7,92,30,489
8,584,15,321,7,893,2,384,55,661,7,345,9,717
8,343,8,170,8,468,40,576,16,162,6,156,13,101
9,501,8,831,10,592,14,779,2,933,5,624,5,618
8,28,6,927,9,188,5,580,3,544,6,701,11,165
8,72,6,684,34,742,5,239,1,332,8,288,14,195
9,565,9,28,6,951,3,492,5,999,5,796,9,593
9,880,3,581,756,148,19,371,35,794,5,275,2,835
9,357,4,634,9,421,49,962,6,634,6,135,40,545
8,124,9,967,24,114,11,914,6,472,12,765,48,114
9,269,15,281,8,690,27,383,12,613,7,975,5,901
8,481,16,964,2,399,25,666,2,950,8,522,9,531
769,578,5,132,7,266,9,878,9,343,7,973,21,640
8,258,5,980,1,60,2,800,21,678,38,735,7,237
8,265,6,374,9,665,1,257,8,179,6,194,15,116
8,912,34,725,8,659,1,452,5,409,6,313,2,2
9,406,789,474,22,487,3,820,33,847,46,620,9,531
8,386,7,293,6,917,1,65,10,878,7,737,5,350
8,44,774,650,453,759,36,463,3,511,9,798,40,733
8,349,7,457,6,346,21,822,1,848,19,402,5,467
8,983,8,17,7,245,17,429,41,558,8,469,4,161
9,698,3,407,6,435,5,661,3,362,8,920,5,476
8,957,44,529,6,791,1,264,25,862,11,92,9,60
9,743,7,343,3,476,4,196,22,113,9,763,1,918
7,691,9,704,22,291,8,404,16,668,9,586,1,692
9,462,7,96,2,901,2,86,2,805,1,344,2,796
7,829,7,921,18,992,49,120,7,121,35,764,8,741
9,627,8,83,6,486,29,132,2,637,28,858,6,697
8,406,7,520,7,71,28,199,2,44,3,555,27,609
9,301,8,379,9,854,2,689,438,272,6,402,5,792
8,273,7,361,6,148,1,700,23,142,33,860,17,768
8,120,9,477,724,747,31,533,17,76,36,36,7,762
8,175,7,731,1,928,32,225,55,586,3,588,15,821
785,81,5,83,8,882,19,949,29,508,4,250,5,442
8,76,29,335,5,57,5,27,33,147,48,102,8,389
9,323,8,145,15,15,4,306,3,35,9,665,19,872
9,42,16,755,9,955,42,790,19,979,1,822,9,372
992,497,8,593,18,517,46,760,26,388,39,543,6,570
9,500,5,381,5,460,4,286,3,207,4,573,9,547
9,419,7,802,3,378,11,1,2,662,5,799,29,453
9,906,3,483,21,740,4,732,3,562,7,599,7,288
8,728,7,11,41,827,4,997,9,969,22,397,17,59
900,463,7,509,24,655,22,661,1,575,12,465,35,409
8,275,2,503,6,381,5,277,33,889,3,407,6,927
8,142,19,273,3,144,3,390,19,994,17,550,8,18
854,658,7,655,30,88,24,952,1,471,4,881,4,393
885,320,9,992,8,448,45,40,2,565,3,101,8,754
7,902,28,232,9,832,3,836,12,424,61,899,8,101
9,895,1,414,6,776,35,992,13,982,8,766,2,106
9,987,62,816,40,184,1,586,3,369,49,672,9,85
8,15,9,698,3,834,14,823,2,673,7,343,7,926
8,651,35,579,3,995,1,963,26,345,6,437,9,195
9,726,30,906,8,292,56,93,6,25,4,253,18,678
7,856,8,757,3,145,5,650,319,818,2,682,8,575
8,827,17,539,6,187,1,611,27,732,7,238,42,193
8,751,8,867,32,474,38,529,6,875,8,1,5,504
95,74,737,989,9,139,32,927,31,527,17,583,78,991
9,56,7,632,93,480,43,995,7,451,11,988,4,96
9,506,9,406,9,921,3,633,3,504,2,136,4,508
9,476,1,223,4,159,5,83,1,565,1,931,41,248
8,784,7,656,908,876,24,855,32,461,14,544,31,370
9,332,8,723,8,373,29,774,17,40,4,876,4,341
9,862,16,761,8,292,5,181,3,162,11,911,4,688
8,103,43,82,4,509,41,942,15,726,5,885,34,971
7,625,6,836,7,499,15,849,22,4,6,29,8,987
8,915,4,454,20,565,3,118,19,294,9,424,28,853
7,655,8,920,3,504,41,782,23,258,4,834,40,191
773,786,4,98,8,834,10,93,3,80,29,779,4,629
7,733,3,682,684,40,16,840,3,457,13,414,3,401
7,679,5,208,8,686,3,103,19,633,5,996,9,228
8,548,7,855,6,903,4,584,16,796,8,897,19,947
7,716,7,706,9,410,14,870,225,554,4,532,8,837
7,499,3,503,1,27,5,161,336,578,14,592,4,793
8,292,751,741,5,645,46,283,3,893,5,876,34,768
8,672,48,849,2,936,1,896,31,177,7,773,1,54
9,368,580,162,2,697,2,744,16,993,1,947,23,655
8,984,36,1,31,120,16,710,18,366,24,712,3,37
8,185,2,155,5,472,10,301,3,92,49,187,8,641
9,505,4,101,7,687,3,530,23,259,9,64,27,515
8,964,5,864,26,855,18,345,20,480,31,577,3,327
9,853,7,134,996,438,43,931,12,820,5,398,17,114
9,236,5,931,6,403,22,486,12,382,35,540,9,719
9,743,24,744,17,939,35,866,24,410,22,569,9,77
7,849,6,320,32,310,44,498,8,120,5,473,9,918
9,733,9,385,8,731,48,726,11,82,8,194,3,66
8,425,15,9,32,14,4,2,31,959,7,426,6,827
8,993,8,451,999,876,4,411,10,504,4,560,35,949
85,685,344,888,5,190,1,828,7,48,9,917,5,324
8,866,33,759,5,969,33,993,7,162,9,143,6,68
9,635,48,14,6,877,28,890,24,215,5,91,8,867
9,141,3,807,2,765,4,265,25,958,6,411,23,8
8,506,7,191,9,712,19,220,25,904,6,836,10,527
7,772,9,527,9,838,3,895,22,564,3,912,31,137
8,982,3,509,5,981,47,170,2,327,7,457,7,986
8,5,14,23,25,89,4,449,8,478,9,53,6,829
9,463,6,747,5,34,24,728,10,7,6,750,8,533
9,328,14,76,6,899,13,523,3,82,4,657,37,357
9,876,9,491,8,946,5,402,32,349,3,631,34,346
9,832,21,392,3,537,34,114,4,25,22,550,3,611
9,240,6,566,810,847,2,14,26,247,8,875,3,642
9,577,5,485,500,258,3,769,2,177,4,535,8,278
8,345,6,616,7,932,38,417,14,772,43,371,8,814
8,410,9,33,8,798,3,919,5,313,5,849,6,650
8,781,6,124,3,767,22,455,1,707,9,566,6,405
9,746,7,493,36,657,109,706,5,324,21,932,6,216
9,393,5,222,207,147,38,812,29,9,10,861,42,341
861,201,11,382,3,817,42,152,13,941,6,605,7,67
9,273,3,445,6,807,48,43,22,468,30,397,5,906
7,704,5,354,2,910,33,426,22,104,8,62,8,13
8,473,9,86,9,580,27,521,32,732,33,487,28,670
97,357,6,256,8,96,8,683,15,915,8,178,6,905
8,556,7,403,23,174,48,533,17,400,28,527,7,253
8,854,2,794,6,764,2,634,30,684,7,230,44,622
7,889,5,150,6,27,18,732,1,806,5,394,2,845
8,256,2,353,9,312,5,319,3,5,6,818,41,117
8,850,566,436,7,835,4,239,2,900,6,443,8,257
9,698,4,72,38,946,5,661,26,394,6,932,4,351
8,772,7,945,5,680,33,95,6,392,5,891,7,814
8,357,9,37,47,479,5,614,8,356,1,706,9,472
8,680,11,871,19,192,2,620,16,948,39,433,20,829
9,267,7,14,29,863,3,526,19,911,2,233,9,884
8,244,5,112,44,367,1,592,16,540,37,289,4,595
8,152,5,569,8,788,5,328,21,722,8,453,4,90
8,404,5,297,804,38,3,985,16,2,1,884,14,146
8,746,6,275,7,8,8,188,2,529,4,816,7,462
9,609,13,846,9,42,32,422,3,727,42,502,6,414
9,802,8,571,5,438,17,650,43,739,4,738,6,602
9,101,260,996,3,884,45,9,11,700,21,967,6,91
9,723,8,417,8,441,3,503,1,997,21,254,22,927
7,763,8,385,6,603,4,357,27,353,41,837,9,883
7,682,3,46,801,245,18,77,3,461,5,964,2,135
9,16,8,367,9,463,2,580,10,257,6,960,47,111
9,184,33,455,3,768,3,461,110,63,8,95,7,368
8,162,12,244,24,748,5,176,12,97,7,979,10,213
9,498,12,285,6,831,34,775,2,537,8,435,19,564
8,866,408,294,5,32,5,554,31,134,5,38,8,812
9,542,722,976,7,485,5,180,7,687,3,709,6,95
962,354,1,630,15,159,23,232,3,550,48,963,24,590
7,582,9,707,4,775,20,439,3,462,23,996,4,210
8,756,5,387,15,889,4,476,26,11,2,763,7,822
9,198,5,623,4,446,10,613,2,812,8,433,37,503
9,607,9,748,21,176,5,432,24,233,3,577,24,62
9,773,7,39,5,875,36,671,10,517,17,584,32,755
8,845,4,559,9,420,18,841,20,877,7,338,10,389
8,352,11,991,3,847,2,441,8,899,5,22,4,643
982,345,47,918,4,731,4,446,23,684,6,1,4,240
9,500,9,381,1,821,4,394,3,577,42,655,4,358
9,423,9,622,6,174,3,92,32,165,35,347,7,336
7,932,8,677,91,510,3,522,28,242,5,356,31,90
